Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-20 00:00:00-05:00,0.08379462501081164,0.08379462501081164,0.08336493372917175,0.08336493372917175,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08465397357940674,0.08508366474673824,0.08465397357940674,0.08465397357940674,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08250553589843579,0.08250553589843579,0.0816461592912674,0.0816461592912674,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08680243790149689,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08809151500463486,0.08852120634286377,0.08809151500463486,0.08809151500463486,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09110011905431747,0.09195949611695257,0.09110011905431747,0.09110011905431747,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09152978658676147,0.09195947213736944,0.09152978658676147,0.09152978658676147,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09067039324275664,0.09067039324275664,0.09024070203304291,0.09024070203304291,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08938055617861522,0.08938055617861522,0.08895086497068405,0.08895086497068405,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08895089194376607,0.08895089194376607,0.08809151500463486,0.08809151500463486,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08164618477845938,0.08164618477845938,0.08121649920940399,0.08121649920940399,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07777819337839553,0.07777819337839553,0.0773485079407692,0.0773485079407692,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07520007034294249,0.07520007034294249,0.07434069365262985,0.07434069365262985,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.0773485079407692,0.07777819337839553,0.0773485079407692,0.0773485079407692,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07691880609986096,0.07691880609986096,0.07648912072181702,0.07648912072181702,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07949771732091904,0.08035709389218619,0.07949771732091904,0.07949771732091904,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08336493372917175,0.08422431055512569,0.08336493372917175,0.08336493372917175,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08852116763591766,0.08938054419927613,0.08852116763591766,0.08852116763591766,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08809151070035631,0.08809151070035631,0.08766182512044907,0.08766182512044907,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08852116763591766,0.08938054419927613,0.08852116763591766,0.08852116763591766,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09195943921804428,0.09281881574894946,0.09195943921804428,0.09195943921804428,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09195947213736944,0.09195947213736944,0.09152978658676147,0.09152978658676147,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09067038846410364,0.09067038846410364,0.08981023728847504,0.08981023728847504,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08852120634286377,0.08852120634286377,0.08809151500463486,0.08809151500463486,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08551336386353395,0.08551336386353395,0.08508367836475372,0.08508367836475372,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08508367836475372,0.08594305509963941,0.08508367836475372,0.08508367836475372,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08508367530031588,0.08508367530031588,0.08422429859638214,0.08422429859638214,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08379462501081164,0.08379462501081164,0.08336493372917175,0.08336493372917175,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09067042171955109,0.09110010732689099,0.09067042171955109,0.09067042171955109,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09110011905431747,0.09152981045429874,0.09110011905431747,0.09110011905431747,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08895085304893485,0.08895085304893485,0.08852116763591766,0.08852116763591766,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09281884878873825,0.09367822562554712,0.09281884878873825,0.09281884878873825,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09453758597373962,0.09496727718586313,0.09453758597373962,0.09453758597373962,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09152981045429874,0.09152981045429874,0.09110011905431747,0.09110011905431747,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08637274364707191,0.08637274364707191,0.0859430581331253,0.0859430581331253,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08852116763591766,0.08895085304893485,0.08852116763591766,0.08852116763591766,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09453758597373962,0.09496727718586313,0.09453758597373962,0.09453758597373962,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09797509014606476,0.09840478134689344,0.09797509014606476,0.09797509014606476,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10055322200059891,0.1009829132338996,0.10055322200059891,0.10055322200059891,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10055323569294074,0.10055323569294074,0.09969386458396912,0.09969386458396912,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09926417611964887,0.09926417611964887,0.09883448481559753,0.09883448481559753,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09754540159017291,0.09754540159017291,0.09711571037769318,0.09711571037769318,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09625635607693613,0.09625635607693613,0.09582667052745819,0.09582667052745819,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09754543006420135,0.09840481274001919,0.09754543006420135,0.09754543006420135,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09754543006420135,0.09840481274001919,0.09754543006420135,0.09754543006420135,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09754540159017291,0.09754540159017291,0.09711571037769318,0.09711571037769318,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09711573760470374,0.09711573760470374,0.09668605774641037,0.09668605774641037,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09453759651341782,0.09453759651341782,0.09410791099071503,0.09410791099071503,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.0953969657421112,0.09582665696811432,0.0953969657421112,0.0953969657421112,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09625637531280518,0.09668606668547852,0.09625637531280518,0.09625637531280518,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09453759651341782,0.09453759651341782,0.09410791099071503,0.09410791099071503,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09410791099071503,0.09539697329614895,0.09410791099071503,0.09410791099071503,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09410794979664619,0.09496732693374621,0.09367825835943222,0.09367825835943222,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09324856578057843,0.09324856578057843,0.09238918870687485,0.09238918870687485,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09453758597373962,0.09582665387278523,0.09453758597373962,0.09453758597373962,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09625637531280518,0.09711574658349775,0.09625637531280518,0.09625637531280518,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09496727718586313,0.09496727718586313,0.09453758597373962,0.09453758597373962,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09754543006420135,0.09840481274001919,0.09754543006420135,0.09754543006420135,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10313209146261215,0.10356178254898539,0.10313209146261215,0.10313209146261215,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10785865783691406,0.10871804000048288,0.10785865783691406,0.10785865783691406,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10785872980294603,0.10785872980294603,0.10742904990911484,0.10742904990911484,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11344455927610397,0.11387425017532228,0.11344455927610397,0.11344455927610397,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11344455927610397,0.11387425017532228,0.11344455927610397,0.11344455927610397,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11387433856725691,0.11430479860158706,0.11387433856725691,0.11387433856725693,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11387433856725691,0.11430479860158706,0.11387433856725691,0.11387433856725693,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10871807619885566,0.10871807619885566,0.10828838497400284,0.10828838497400284,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10828838497400284,0.10914775594905832,0.10828838497400284,0.10828838497400284,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11043689399957657,0.11086657400024862,0.11043689399957657,0.11043689399957657,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10914773216301145,0.10914773216301145,0.10871805250644684,0.10871805250644684,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10528062440529966,0.10528062440529966,0.10485093295574188,0.10485093295574188,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10699929296970367,0.1074289840748671,0.10699929296970367,0.10699929296970367,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10828838497400284,0.10957744717391114,0.10828838497400284,0.10828838497400284,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11301495134830475,0.11344464256298654,0.11301495134830475,0.11301495134830475,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11215558784011954,0.11215558784011954,0.11172589659690857,0.11172589659690857,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11172589796118067,0.11172589796118067,0.11129620671272278,0.11129620671272278,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10957745600184464,0.10957745600184464,0.10914776474237442,0.10914776474237442,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10785872980294603,0.10785872980294603,0.10742904990911484,0.10742904990911484,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.1074289840748671,0.10785866370538355,0.10699929296970367,0.10699929296970367,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10442123312779591,0.10442123312779591,0.1039915531873703,0.1039915531873703,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10055327169204757,0.10055327169204757,0.10012359172105789,0.10012359172105789,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10184229165315628,0.10270243141250059,0.10184229165315628,0.10184229165315628,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10012351220508811,0.10012351220508811,0.09926412999629974,0.09926412999629974,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10141263157129288,0.10184232291943521,0.10141263157129288,0.10141263157129288,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10098296313769332,0.10098296313769332,0.10012359172105789,0.10012359172105789,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09754542893765016,0.09754542893765016,0.09668605774641037,0.09668605774641037,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08895085304893485,0.08895085304893485,0.08852116763591766,0.08852116763591766,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08852116763591766,0.08895085304893485,0.08852116763591766,0.08852116763591766,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08637272245152859,0.08637272245152859,0.08551334589719772,0.08551334589719772,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.0863727331161499,0.0872321097765898,0.0863727331161499,0.0863727331161499,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08981023728847504,0.09024069727703617,0.08981023728847504,0.08981023728847504,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07691880609986096,0.07691880609986096,0.07648912072181702,0.07648912072181702,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07820867002010345,0.07863836128661601,0.07820867002010345,0.07820867002010345,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.0816461592912674,0.08250553589843579,0.0816461592912674,0.0816461592912674,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08379460871219635,0.08422429417293369,0.08379460871219635,0.08379460871219635,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.0859430581331253,0.08680243489834397,0.0859430581331253,0.0859430581331253,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08895086497068405,0.08938055617861522,0.08895086497068405,0.08895086497068405,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08293526020588272,0.08293526020588272,0.08250556886196136,0.08250556886196136,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07863835655847987,0.07863835655847987,0.07777820527553558,0.07777820527553558,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.079927459359169,0.08035715081786167,0.079927459359169,0.079927459359169,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08250556886196136,0.08293526020588272,0.08250556886196136,0.08250556886196136,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.0859430581331253,0.08637274364707191,0.0859430581331253,0.0859430581331253,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08207585046351379,0.08207585046351379,0.0816461592912674,0.0816461592912674,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08465397357940674,0.08551335017674543,0.08465397357940674,0.08465397357940674,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.0859430581331253,0.08637274364707191,0.0859430581331253,0.0859430581331253,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08594305509963941,0.08594305509963941,0.08508367836475372,0.08508367836475372,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.0863727331161499,0.08680242431503223,0.0863727331161499,0.0863727331161499,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08895086497068405,0.08938055617861522,0.08895086497068405,0.08895086497068405,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08723212343030957,0.08723212343030957,0.08680243790149689,0.08680243790149689,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08680243790149689,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08680243790149689,0.08680243790149689,0.08680243790149689,0.08680243790149689,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08508367530031588,0.08508367530031588,0.08422429859638214,0.08422429859638214,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08293526020588272,0.08293526020588272,0.08250556886196136,0.08250556886196136,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08035715081786167,0.08035715081786167,0.079927459359169,0.079927459359169,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07949771408887597,0.07949771408887597,0.07863833755254745,0.07863833755254745,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.0769188148797164,0.0769188148797164,0.07605943828821182,0.07605943828821182,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07520007034294249,0.07520007034294249,0.07434069365262985,0.07434069365262985,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07434069053857248,0.07434069053857248,0.07348131388425827,0.07348131388425827,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07434069365262985,0.07477038486644864,0.07434069365262985,0.07434069365262985,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07004383669081071,0.07004383669081071,0.06918445974588394,0.06918445974588394,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06531645478939761,0.06531645478939761,0.06488676369190216,0.06488676369190216,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.0666063129901886,0.06703599849128089,0.0666063129901886,0.0666063129901886,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06574616142706133,0.06574616142706133,0.06531647592782974,0.06531647592782974,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06574614346027374,0.06617660338077878,0.06574614346027374,0.06574614346027374,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06918445974588394,0.069614145349684,0.06918445974588394,0.06918445974588394,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06918445974588394,0.069614145349684,0.06918445974588394,0.06918445974588394,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07348131388425827,0.07391100508007772,0.07348131388425827,0.07348131388425827,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07477036118507385,0.07520004652547715,0.07477036118507385,0.07477036118507385,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07176256613245742,0.07176256613245742,0.07090318948030472,0.07090318948030472,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07047350264651699,0.07047350264651699,0.07004381716251373,0.07004381716251373,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06832507392807176,0.06832507392807176,0.06789538264274597,0.06789538264274597,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06789538264274597,0.06832507392807176,0.06789538264274597,0.06789538264274597,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06832506507635117,0.06875475056868399,0.06832506507635117,0.06832506507635117,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.0678953857769761,0.0678953857769761,0.06746570020914078,0.06746570020914078,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06574616142706133,0.06574616142706133,0.06531647592782974,0.06531647592782974,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06402742435209699,0.06402742435209699,0.06359773874282837,0.06359773874282837,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06273835667657528,0.06273835667657528,0.0623086653649807,0.0623086653649807,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06101960835407568,0.06101960835407568,0.06058991700410843,0.06058991700410843,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06101960316300393,0.06144928873909013,0.06101960316300393,0.06101960316300392,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.061449289321899414,0.061878980639387245,0.061449289321899414,0.061449289321899414,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058441481971207944,0.058441481971207944,0.058011796325445175,0.058011796325445175,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.057582077210832756,0.057582077210832756,0.05672270059585571,0.05672270059585571,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.056722707377741224,0.056722707377741224,0.056293021887540824,0.05629302188754082,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.049846921737365,0.049846921737365,0.04898754507303238,0.04898754507303238,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04941724240779877,0.049846933711850096,0.04941724240779877,0.04941724240779877,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05199536681175232,0.052425058064497446,0.05199536681175232,0.05199536681175232,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.052425030618906014,0.05285471590937652,0.052425030618906014,0.05242503061890602,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.052425030618906014,0.05285471590937652,0.052425030618906014,0.05242503061890602,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05672270059585571,0.05715239177200645,0.05672270059585571,0.05672270059585571,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05844147875905037,0.059300855740668595,0.05844147875905037,0.05844147875905037,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058441481971207944,0.058441481971207944,0.058011796325445175,0.058011796325445175,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.061449289321899414,0.062308666219548746,0.061449289321899414,0.061449289321899414,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06359773874282837,0.06402742435209699,0.06359773874282837,0.06359773874282837,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06402742862701416,0.06488680564025612,0.06402742862701416,0.06402742862701416,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.0661766305565834,0.06660632185217147,0.0661766305565834,0.0661766305565834,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.0661766305565834,0.06703600741043349,0.0661766305565834,0.0661766305565834,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06273835667657528,0.06273835667657528,0.0623086653649807,0.0623086653649807,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06359773874282837,0.06402742435209699,0.06359773874282837,0.06359773874282837,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06316805206607147,0.06316805206607147,0.06273836642503738,0.06273836642503738,36467200,0.0,0.0
